Respondent_ID,Household_ID,PSU_ID,Stratum,Zone,State,Urban_Rural,Household_Size,Monthly_Income,Age,Gender,Education,Employment,Response_Probability,Survey_Time_Min,Travel_Difficulty,GPS_Distance_km,Team_Assigned,Team_Experience_Years,Interview_Cost,Sampling_Weight,Response_Status
R00840,HH0295,PSU189,Semi-Urban,North,Delhi,Urban,8,44804,18,Male,Postgraduate,Student,0.91,41,1,3.9,Team_C,4,14.38,2.35,Completed
R00841,HH0295,PSU112,Semi-Urban,West,Gujarat,Urban,7,67460,38,Female,Secondary,Salaried,0.9,38,1,4.1,Team_B,2,13.11,1.62,Completed
R00842,HH0295,PSU102,Semi-Urban,West,Rajasthan,Rural,6,32623,18,Female,Higher Secondary,Unemployed,0.86,37,1,5.1,Team_C,1,13.82,2.18,Completed
R00843,HH0296,PSU102,Semi-Urban,South,Tamil Nadu,Urban,2,27846,18,Male,Postgraduate,Farmer,0.9,23,1,6.9,Team_A,6,14.39,2.01,Completed
R00844,HH0297,PSU104,Semi-Urban,West,Rajasthan,Rural,7,69425,28,Male,Secondary,Farmer,0.86,36,1,4.1,Team_C,4,14.2,2.49,Completed
R00845,HH0298,PSU113,Semi-Urban,North,Punjab,Rural,8,21937,39,Female,Higher Secondary,Unemployed,0.78,42,3,9.7,Team_D,2,19.78,1.34,Refused
R00846,HH0299,PSU199,Semi-Urban,West,Rajasthan,Urban,5,49897,45,Male,Secondary,Unemployed,0.67,39,4,13.5,Team_C,2,22.44,1.62,Completed
R00847,HH0299,PSU178,Semi-Urban,West,Gujarat,Urban,7,22634,30,Male,Graduate,Self-employed,0.61,39,5,16.1,Team_B,8,26.42,1.87,Completed
R00848,HH0300,PSU154,Semi-Urban,East,Bihar,Rural,3,55178,45,Male,Primary,Unemployed,0.69,21,4,15.8,Team_A,5,21.22,0.99,Completed
R00849,HH0300,PSU117,Semi-Urban,South,Tamil Nadu,Urban,7,24550,51,Female,Higher Secondary,Salaried,0.83,43,2,9.5,Team_C,4,19.56,1.68,Refused
R00850,HH0300,PSU121,Semi-Urban,West,Gujarat,Urban,8,67326,39,Male,Higher Secondary,Farmer,0.78,44,2,8.2,Team_C,6,18.55,1.05,Completed
R00851,HH0300,PSU168,Semi-Urban,North,Delhi,Rural,5,59041,41,Male,Graduate,Salaried,0.79,31,2,8.9,Team_D,6,16.03,1.03,Completed
R00852,HH0300,PSU124,Semi-Urban,South,Kerala,Rural,2,23941,41,Female,Graduate,Student,0.85,19,2,7.0,Team_D,10,13.77,0.88,Completed
R00853,HH0300,PSU126,Semi-Urban,South,Karnataka,Urban,2,41585,41,Male,Higher Secondary,Farmer,0.78,27,2,10.2,Team_B,9,18.12,1.03,Refused
R00854,HH0300,PSU136,Semi-Urban,West,Rajasthan,Rural,2,38171,27,Male,Graduate,Farmer,0.72,29,4,16.0,Team_A,1,22.57,0.95,Completed
R00855,HH0301,PSU103,Semi-Urban,South,Karnataka,Rural,2,58693,45,Male,Secondary,Self-employed,0.91,27,1,4.4,Team_B,3,11.43,1.59,Completed
R00856,HH0301,PSU131,Semi-Urban,North,Punjab,Urban,5,38847,46,Female,Secondary,Unemployed,0.83,30,2,7.6,Team_B,6,15.16,1.2,Completed
R00857,HH0301,PSU128,Semi-Urban,North,Punjab,Rural,7,63070,38,Female,Graduate,Self-employed,0.84,37,2,7.7,Team_A,5,16.4,1.65,Completed
R00858,HH0301,PSU124,Semi-Urban,South,Karnataka,Rural,5,62262,50,Female,Higher Secondary,Farmer,0.7,36,4,14.6,Team_D,3,23.23,1.86,Completed
R00859,HH0301,PSU166,Semi-Urban,North,Delhi,Urban,6,49324,43,Male,Higher Secondary,Unemployed,0.76,37,3,9.7,Team_D,9,19.06,1.52,Completed
R00860,HH0302,PSU128,Semi-Urban,South,Tamil Nadu,Rural,7,61298,45,Female,Secondary,Unemployed,0.73,43,4,15.6,Team_C,2,25.04,1.63,Completed
R00861,HH0302,PSU148,Semi-Urban,South,Karnataka,Urban,2,59237,38,Female,Secondary,Salaried,0.79,27,3,13.0,Team_D,10,19.52,1.12,Completed
R00862,HH0303,PSU116,Semi-Urban,South,Tamil Nadu,Urban,7,64651,41,Female,Postgraduate,Salaried,0.67,46,4,12.4,Team_D,5,24.05,1.15,Completed
R00863,HH0304,PSU121,Semi-Urban,West,Maharashtra,Rural,5,51044,55,Male,Postgraduate,Unemployed,0.86,33,2,10.1,Team_B,6,17.58,1.0,Completed
R00864,HH0304,PSU175,Semi-Urban,East,West Bengal,Rural,8,54779,37,Male,Higher Secondary,Unemployed,0.67,55,5,16.9,Team_D,2,28.62,1.15,Completed
R00865,HH0305,PSU114,Semi-Urban,South,Kerala,Rural,3,53335,44,Male,Postgraduate,Salaried,0.82,30,2,10.4,Team_A,6,18.48,1.04,Completed
R00866,HH0305,PSU166,Semi-Urban,East,Odisha,Rural,2,65189,38,Female,Secondary,Student,0.88,23,1,6.8,Team_C,9,12.82,1.5,Completed
R00867,HH0306,PSU126,Semi-Urban,East,Odisha,Rural,7,35346,37,Female,Graduate,Salaried,0.74,39,3,9.5,Team_B,1,18.88,1.61,Completed
R00868,HH0306,PSU173,Semi-Urban,West,Rajasthan,Urban,2,55926,53,Male,Graduate,Self-employed,0.72,30,4,13.5,Team_C,10,22.47,2.06,Not Available
R00869,HH0306,PSU147,Semi-Urban,West,Rajasthan,Urban,5,44350,65,Male,Graduate,Self-employed,0.9,33,1,5.2,Team_D,1,12.78,2.14,Not Available
R00870,HH0306,PSU105,Semi-Urban,South,Tamil Nadu,Rural,6,30934,47,Male,Graduate,Farmer,0.74,41,3,10.9,Team_C,8,20.75,2.39,Completed
R00871,HH0306,PSU176,Semi-Urban,East,Bihar,Rural,5,66419,45,Female,Secondary,Unemployed,0.76,31,3,11.2,Team_C,5,19.35,1.35,Completed
R00872,HH0306,PSU172,Semi-Urban,North,Haryana,Urban,4,47708,48,Female,Graduate,Student,0.73,35,4,14.3,Team_A,9,23.85,1.28,Completed
R00873,HH0306,PSU139,Semi-Urban,East,Odisha,Urban,6,45185,31,Female,Postgraduate,Self-employed,0.77,42,3,10.0,Team_C,8,20.71,1.7,Completed
R00874,HH0306,PSU199,Semi-Urban,West,Maharashtra,Urban,6,43479,32,Female,Secondary,Farmer,0.79,40,3,13.1,Team_B,6,22.0,1.61,Completed
R00875,HH0307,PSU113,Semi-Urban,West,Gujarat,Rural,3,60973,42,Female,Higher Secondary,Unemployed,0.85,28,1,4.9,Team_A,10,13.47,2.5,Completed
R00876,HH0308,PSU113,Semi-Urban,West,Gujarat,Urban,7,44513,44,Male,Graduate,Student,0.73,44,4,15.9,Team_B,6,25.15,1.78,Completed
R00877,HH0308,PSU179,Semi-Urban,West,Maharashtra,Urban,8,52136,43,Female,Higher Secondary,Unemployed,0.68,49,4,13.7,Team_D,5,24.03,2.01,Completed
R00878,HH0308,PSU111,Semi-Urban,South,Kerala,Rural,6,27661,46,Female,Higher Secondary,Self-employed,0.62,37,5,15.9,Team_C,5,26.06,1.1,Completed
R00879,HH0309,PSU196,Semi-Urban,East,Bihar,Urban,3,66977,52,Female,Primary,Unemployed,0.79,26,2,8.0,Team_C,3,15.01,1.69,Not Available
R00880,HH0309,PSU140,Semi-Urban,West,Rajasthan,Urban,2,33183,31,Female,Primary,Salaried,0.86,21,1,7.0,Team_C,7,13.51,1.42,Completed
R00881,HH0310,PSU161,Semi-Urban,South,Kerala,Urban,7,38280,35,Female,Postgraduate,Farmer,0.69,41,4,12.6,Team_C,7,22.99,2.19,Completed
R00882,HH0310,PSU191,Semi-Urban,South,Kerala,Urban,6,36502,32,Female,Primary,Student,0.84,36,1,5.1,Team_D,7,13.44,2.15,Completed
R00883,HH0311,PSU153,Semi-Urban,South,Karnataka,Urban,3,49664,42,Male,Graduate,Farmer,0.81,29,2,8.1,Team_A,4,15.29,1.45,Completed
R00884,HH0311,PSU116,Semi-Urban,West,Rajasthan,Urban,6,35695,20,Male,Postgraduate,Student,0.77,42,3,13.1,Team_C,10,23.3,1.42,Completed
R00885,HH0312,PSU155,Semi-Urban,West,Rajasthan,Urban,7,23439,24,Male,Graduate,Unemployed,0.87,35,1,7.3,Team_B,2,15.12,1.95,Completed
R00886,HH0313,PSU163,Semi-Urban,South,Karnataka,Urban,4,42550,30,Male,Higher Secondary,Farmer,0.68,30,4,13.1,Team_D,7,20.75,1.6,Completed
R00887,HH0314,PSU183,Semi-Urban,West,Gujarat,Urban,2,63128,21,Female,Higher Secondary,Unemployed,0.84,24,2,10.6,Team_C,8,17.63,2.44,Completed
R00888,HH0314,PSU153,Semi-Urban,South,Tamil Nadu,Rural,7,20253,42,Male,Graduate,Farmer,0.86,39,1,4.8,Team_D,4,14.39,1.11,Completed
R00889,HH0314,PSU193,Semi-Urban,South,Tamil Nadu,Urban,8,19376,39,Male,Higher Secondary,Self-employed,0.81,40,2,9.9,Team_D,10,19.88,1.42,Completed
R00890,HH0314,PSU111,Semi-Urban,East,Odisha,Urban,6,34305,54,Male,Graduate,Unemployed,0.79,38,2,7.3,Team_D,10,16.73,2.16,Completed
R00891,HH0314,PSU159,Semi-Urban,West,Rajasthan,Rural,3,34481,57,Male,Higher Secondary,Unemployed,0.76,29,3,13.3,Team_A,7,20.52,1.46,Completed
R00892,HH0314,PSU152,Semi-Urban,West,Rajasthan,Urban,4,32675,28,Female,Higher Secondary,Farmer,0.88,30,1,3.9,Team_D,9,11.53,2.35,Completed
R00893,HH0314,PSU157,Semi-Urban,North,Haryana,Urban,4,52390,18,Male,Postgraduate,Salaried,0.81,43,2,7.3,Team_C,4,16.83,1.86,Completed
R00894,HH0314,PSU138,Semi-Urban,East,Odisha,Urban,3,68884,44,Female,Graduate,Farmer,0.76,33,3,11.0,Team_A,1,18.58,1.49,Completed
R00895,HH0314,PSU100,Semi-Urban,North,Punjab,Urban,8,46234,42,Female,Postgraduate,Farmer,0.67,45,4,14.0,Team_C,1,24.4,1.35,Completed
R00896,HH0314,PSU175,Semi-Urban,East,Odisha,Rural,7,49633,39,Female,Graduate,Self-employed,0.74,38,3,9.6,Team_D,9,19.04,2.28,Completed
R00897,HH0314,PSU173,Semi-Urban,North,Punjab,Urban,5,54624,55,Male,Postgraduate,Unemployed,0.82,34,2,10.4,Team_A,4,18.05,1.78,Refused
R00898,HH0314,PSU159,Semi-Urban,West,Maharashtra,Rural,2,68777,56,Female,Higher Secondary,Salaried,0.8,23,2,8.4,Team_A,6,14.84,1.08,Completed
R00899,HH0315,PSU146,Semi-Urban,West,Maharashtra,Urban,5,30423,48,Female,Higher Secondary,Unemployed,0.8,38,2,10.4,Team_D,4,19.08,1.92,Completed
R00900,HH0315,PSU116,Semi-Urban,South,Tamil Nadu,Urban,5,57635,33,Female,Higher Secondary,Self-employed,0.73,37,3,12.4,Team_B,6,21.56,2.2,Completed
R00901,HH0316,PSU157,Semi-Urban,West,Maharashtra,Urban,4,47731,31,Female,Graduate,Salaried,0.84,30,2,8.1,Team_B,1,15.29,1.25,Completed
R00902,HH0317,PSU164,Semi-Urban,North,Haryana,Urban,2,49439,57,Male,Higher Secondary,Salaried,0.7,27,4,14.9,Team_B,2,22.63,1.94,Not Available
R00903,HH0317,PSU149,Semi-Urban,North,Delhi,Rural,8,61808,35,Male,Higher Secondary,Student,0.9,46,1,4.4,Team_C,5,15.91,2.2,Completed
R00904,HH0318,PSU159,Semi-Urban,East,Bihar,Urban,4,18540,39,Female,Graduate,Student,0.83,34,2,6.9,Team_B,9,16.79,2.07,Completed
R00905,HH0318,PSU151,Semi-Urban,West,Gujarat,Rural,3,67960,35,Female,Graduate,Salaried,0.88,30,1,5.4,Team_B,6,12.57,2.01,Completed
R00906,HH0318,PSU123,Semi-Urban,South,Karnataka,Rural,5,19107,34,Female,Secondary,Unemployed,0.85,40,2,8.8,Team_B,2,18.84,2.07,Completed
R00907,HH0318,PSU175,Semi-Urban,East,Odisha,Rural,3,42626,52,Male,Secondary,Unemployed,0.69,22,4,12.8,Team_C,9,20.03,0.8,Completed
R00908,HH0318,PSU174,Semi-Urban,North,Punjab,Rural,4,62673,49,Female,Primary,Unemployed,0.87,31,1,4.0,Team_B,3,12.34,2.38,Completed
R00909,HH0319,PSU102,Semi-Urban,South,Karnataka,Rural,8,34781,37,Female,Graduate,Salaried,0.85,43,2,9.2,Team_D,7,19.25,1.46,Completed
R00910,HH0319,PSU188,Semi-Urban,South,Tamil Nadu,Urban,2,69177,57,Female,Graduate,Self-employed,0.74,22,3,12.3,Team_D,7,18.57,0.82,Completed
R00911,HH0319,PSU153,Semi-Urban,West,Maharashtra,Urban,2,49315,46,Female,Higher Secondary,Salaried,0.86,33,1,7.5,Team_A,5,15.25,1.64,Refused
R00912,HH0319,PSU154,Semi-Urban,North,Punjab,Rural,2,18682,48,Female,Higher Secondary,Farmer,0.79,23,3,12.4,Team_A,7,19.87,1.47,Completed
R00913,HH0320,PSU133,Semi-Urban,West,Gujarat,Rural,6,65392,54,Male,Secondary,Farmer,0.78,35,3,12.9,Team_B,6,20.52,2.5,Completed
R00914,HH0320,PSU192,Semi-Urban,South,Karnataka,Urban,8,32775,44,Female,Higher Secondary,Farmer,0.78,47,2,8.3,Team_B,8,18.31,0.91,Refused
R00915,HH0321,PSU195,Semi-Urban,North,Delhi,Urban,4,37075,60,Female,Graduate,Farmer,0.76,36,3,10.0,Team_A,4,18.67,1.21,Completed
R00916,HH0321,PSU104,Semi-Urban,North,Punjab,Rural,5,42614,33,Male,Graduate,Salaried,0.79,37,3,11.6,Team_C,5,21.5,1.61,Refused
R00917,HH0321,PSU173,Semi-Urban,North,Haryana,Rural,8,63829,45,Female,Postgraduate,Self-employed,0.77,49,3,9.6,Team_D,8,20.6,1.38,Completed
R00918,HH0321,PSU107,Semi-Urban,South,Tamil Nadu,Urban,7,42975,23,Male,Secondary,Farmer,0.66,37,4,16.0,Team_A,6,25.27,1.52,Completed
R00919,HH0321,PSU126,Semi-Urban,East,West Bengal,Rural,5,19994,18,Male,Secondary,Salaried,0.8,41,3,10.8,Team_C,1,20.4,1.96,Completed
R00920,HH0321,PSU181,Semi-Urban,North,Haryana,Rural,4,45984,52,Male,Higher Secondary,Student,0.77,29,3,10.0,Team_B,1,17.53,0.91,Completed
R00921,HH0321,PSU183,Semi-Urban,South,Kerala,Urban,8,28731,37,Male,Secondary,Unemployed,0.62,47,5,17.6,Team_A,1,29.02,1.18,Completed
R00922,HH0322,PSU185,Semi-Urban,East,Bihar,Urban,3,40455,34,Female,Higher Secondary,Farmer,0.76,30,3,11.0,Team_C,4,19.39,0.9,Completed
R00923,HH0322,PSU133,Semi-Urban,South,Kerala,Rural,5,51771,48,Female,Primary,Salaried,0.88,32,1,4.4,Team_B,10,13.6,1.44,Refused
R00924,HH0322,PSU148,Semi-Urban,East,West Bengal,Rural,2,61566,41,Female,Higher Secondary,Self-employed,0.85,32,2,6.7,Team_D,5,15.76,2.24,Completed
R00925,HH0322,PSU104,Semi-Urban,North,Haryana,Urban,4,31095,36,Female,Postgraduate,Student,0.74,32,3,11.5,Team_C,1,19.83,2.36,Completed
R00926,HH0322,PSU133,Semi-Urban,South,Tamil Nadu,Urban,5,32267,54,Male,Primary,Salaried,0.66,32,4,16.1,Team_B,10,23.2,1.86,Completed
R00927,HH0322,PSU195,Semi-Urban,East,West Bengal,Rural,8,55417,52,Female,Graduate,Farmer,0.79,53,2,10.5,Team_C,2,20.58,2.46,Completed
R00928,HH0323,PSU126,Semi-Urban,West,Gujarat,Rural,4,32939,43,Male,Primary,Self-employed,0.9,32,1,6.5,Team_B,6,13.75,1.87,Completed
R00929,HH0323,PSU196,Semi-Urban,North,Haryana,Rural,5,67227,50,Female,Postgraduate,Unemployed,0.85,33,1,7.6,Team_C,6,15.98,2.31,Completed
R00930,HH0324,PSU163,Semi-Urban,South,Karnataka,Urban,6,31568,36,Female,Postgraduate,Student,0.85,41,2,10.5,Team_D,6,20.28,2.29,Completed
R00931,HH0324,PSU121,Semi-Urban,West,Maharashtra,Urban,3,69976,18,Female,Primary,Unemployed,0.74,26,3,9.9,Team_C,8,18.37,1.18,Completed
R00932,HH0324,PSU191,Semi-Urban,East,West Bengal,Urban,3,42034,50,Male,Graduate,Student,0.79,30,3,11.3,Team_D,4,18.67,2.2,Completed
R00933,HH0325,PSU161,Semi-Urban,North,Punjab,Urban,2,34836,38,Male,Higher Secondary,Salaried,0.78,32,3,11.4,Team_A,1,19.76,2.37,Completed
R00934,HH0326,PSU185,Semi-Urban,North,Delhi,Urban,5,47282,58,Female,Secondary,Self-employed,0.85,36,1,4.5,Team_D,2,12.77,1.11,Completed
R00935,HH0327,PSU162,Semi-Urban,South,Kerala,Rural,6,61251,40,Male,Postgraduate,Salaried,0.79,39,2,8.4,Team_D,4,18.45,2.04,Not Available
R00936,HH0327,PSU190,Semi-Urban,West,Gujarat,Rural,4,19312,53,Male,Postgraduate,Self-employed,0.86,34,1,5.0,Team_B,2,14.41,2.29,Completed
R00937,HH0327,PSU163,Semi-Urban,North,Haryana,Rural,5,66616,44,Male,Postgraduate,Self-employed,0.87,33,1,7.5,Team_B,6,14.83,1.93,Completed
R00938,HH0327,PSU101,Semi-Urban,South,Karnataka,Urban,6,35725,53,Male,Secondary,Farmer,0.66,45,4,14.6,Team_D,8,25.47,1.25,Completed
R00939,HH0327,PSU195,Semi-Urban,West,Rajasthan,Urban,5,44848,26,Male,Primary,Self-employed,0.81,37,2,10.1,Team_A,2,19.12,2.01,Completed
R00940,HH0327,PSU177,Semi-Urban,North,Delhi,Rural,6,36223,56,Female,Higher Secondary,Salaried,0.79,44,3,12.4,Team_A,2,22.24,1.34,Completed
R00941,HH0328,PSU119,Semi-Urban,North,Punjab,Urban,3,57882,46,Female,Postgraduate,Self-employed,0.71,30,4,14.4,Team_B,8,22.87,1.31,Completed
R00942,HH0328,PSU116,Semi-Urban,North,Punjab,Urban,6,29691,39,Male,Secondary,Unemployed,0.72,45,3,12.7,Team_A,7,23.32,2.0,Completed
R00943,HH0328,PSU127,Semi-Urban,North,Punjab,Rural,5,39131,35,Male,Graduate,Unemployed,0.61,39,5,16.4,Team_D,3,25.05,1.73,Completed
R00944,HH0328,PSU101,Semi-Urban,East,West Bengal,Rural,6,52181,27,Male,Primary,Unemployed,0.83,44,2,7.5,Team_A,5,18.29,1.0,Not Available
R00945,HH0328,PSU122,Semi-Urban,East,Odisha,Urban,8,41323,22,Male,Secondary,Self-employed,0.79,41,3,10.9,Team_B,7,21.44,1.3,Completed
R00946,HH0329,PSU123,Semi-Urban,East,Bihar,Rural,8,23960,37,Male,Graduate,Student,0.79,42,2,8.1,Team_A,4,18.81,1.82,Completed
R00947,HH0329,PSU149,Semi-Urban,West,Rajasthan,Urban,3,41673,37,Female,Secondary,Self-employed,0.7,22,4,13.8,Team_B,7,21.68,0.92,Completed
R00948,HH0329,PSU156,Semi-Urban,West,Gujarat,Urban,5,32872,62,Male,Secondary,Student,0.62,38,5,17.8,Team_B,7,26.3,1.66,Completed
R00949,HH0329,PSU166,Semi-Urban,North,Haryana,Rural,7,68686,33,Male,Secondary,Farmer,0.68,41,4,14.5,Team_B,5,24.79,2.18,Completed
R00950,HH0329,PSU129,Semi-Urban,East,Odisha,Urban,4,26842,40,Female,Secondary,Self-employed,0.8,30,2,6.6,Team_C,5,15.95,0.8,Completed
R00951,HH0329,PSU124,Semi-Urban,East,West Bengal,Rural,5,42021,30,Female,Postgraduate,Unemployed,0.73,37,4,13.3,Team_C,8,23.19,1.32,Completed
R00952,HH0330,PSU161,Semi-Urban,North,Haryana,Rural,5,47433,50,Female,Primary,Unemployed,0.67,37,4,14.3,Team_C,5,23.96,1.63,Completed
R00953,HH0330,PSU138,Semi-Urban,South,Tamil Nadu,Rural,7,31402,55,Female,Secondary,Student,0.72,41,4,13.0,Team_A,2,23.62,0.89,Completed
R00954,HH0330,PSU168,Semi-Urban,West,Maharashtra,Urban,8,59474,35,Female,Higher Secondary,Student,0.7,40,4,14.9,Team_D,8,23.47,1.02,Completed
R00955,HH0331,PSU105,Semi-Urban,North,Haryana,Rural,3,32535,45,Female,Secondary,Salaried,0.85,22,1,5.5,Team_B,9,12.16,2.38,Completed
R00956,HH0332,PSU135,Semi-Urban,South,Karnataka,Rural,3,36423,59,Male,Graduate,Student,0.63,34,5,18.7,Team_D,7,26.8,1.49,Refused
R00957,HH0333,PSU184,Semi-Urban,East,Bihar,Rural,4,24709,46,Female,Postgraduate,Salaried,0.79,25,2,10.1,Team_D,5,16.8,1.7,Completed
R00958,HH0333,PSU110,Semi-Urban,West,Gujarat,Rural,7,39376,65,Female,Secondary,Unemployed,0.68,44,4,13.2,Team_D,8,23.92,1.83,Completed
R00959,HH0333,PSU134,Semi-Urban,South,Tamil Nadu,Rural,7,59265,18,Male,Secondary,Self-employed,0.84,40,2,8.4,Team_A,6,18.38,2.32,Completed
R00960,HH0333,PSU173,Semi-Urban,East,Bihar,Urban,8,36563,42,Male,Higher Secondary,Unemployed,0.74,39,3,12.4,Team_A,5,20.87,2.11,Completed
R00961,HH0333,PSU114,Semi-Urban,South,Tamil Nadu,Urban,7,31494,30,Female,Postgraduate,Student,0.73,46,4,14.9,Team_A,10,24.54,2.01,Completed
R00962,HH0333,PSU114,Semi-Urban,South,Kerala,Urban,3,33889,36,Male,Primary,Unemployed,0.73,26,3,10.2,Team_B,8,18.09,2.23,Completed
R00963,HH0333,PSU191,Semi-Urban,South,Karnataka,Urban,5,32174,41,Male,Secondary,Unemployed,0.87,38,1,5.7,Team_A,2,15.05,2.02,Refused
R00964,HH0333,PSU144,Semi-Urban,East,Odisha,Urban,7,25432,18,Female,Graduate,Unemployed,0.8,39,2,7.4,Team_A,9,17.57,1.18,Completed
R00965,HH0333,PSU172,Semi-Urban,West,Gujarat,Rural,6,18038,45,Male,Graduate,Salaried,0.85,34,2,9.8,Team_A,2,17.38,1.64,Completed
R00966,HH0334,PSU122,Semi-Urban,North,Haryana,Rural,5,29536,57,Male,Secondary,Self-employed,0.83,36,2,7.4,Team_D,8,17.36,1.94,Completed
R00967,HH0334,PSU134,Semi-Urban,South,Kerala,Rural,3,20257,45,Female,Graduate,Farmer,0.83,23,2,9.3,Team_D,10,16.81,1.56,Completed
R00968,HH0335,PSU148,Semi-Urban,South,Karnataka,Rural,7,54866,46,Male,Graduate,Self-employed,0.7,41,4,14.4,Team_A,5,25.04,2.07,Not Available
R00969,HH0335,PSU196,Semi-Urban,North,Punjab,Rural,8,25461,50,Male,Primary,Self-employed,0.82,42,2,10.3,Team_D,7,19.76,1.95,Completed
R00970,HH0336,PSU170,Semi-Urban,South,Karnataka,Rural,4,37816,30,Female,Secondary,Farmer,0.82,35,2,9.0,Team_D,1,17.6,1.32,Completed
R00971,HH0336,PSU109,Semi-Urban,East,Odisha,Urban,7,50058,37,Male,Postgraduate,Unemployed,0.78,45,3,10.5,Team_D,5,21.21,2.19,Completed
R00972,HH0336,PSU175,Semi-Urban,North,Punjab,Urban,2,32410,66,Female,Higher Secondary,Student,0.77,33,3,11.2,Team_C,5,20.64,0.92,Completed
R00973,HH0336,PSU183,Semi-Urban,West,Maharashtra,Urban,2,69013,35,Female,Postgraduate,Student,0.9,31,1,4.4,Team_C,6,13.07,2.25,Completed
R00974,HH0337,PSU107,Semi-Urban,North,Delhi,Urban,4,38862,45,Female,Primary,Farmer,0.78,32,2,9.9,Team_D,3,17.59,1.58,Completed
R00975,HH0337,PSU163,Semi-Urban,South,Kerala,Rural,6,42214,34,Female,Graduate,Farmer,0.76,39,3,9.4,Team_C,4,19.52,1.96,Refused
R00976,HH0338,PSU152,Semi-Urban,South,Tamil Nadu,Rural,6,38129,36,Female,Graduate,Unemployed,0.79,37,2,7.4,Team_C,3,16.41,1.04,Completed
R00977,HH0339,PSU101,Semi-Urban,East,Bihar,Urban,8,58212,63,Female,Graduate,Student,0.66,41,4,14.7,Team_A,8,25.18,1.58,Completed
R00978,HH0340,PSU154,Semi-Urban,North,Punjab,Rural,2,60445,62,Male,Primary,Self-employed,0.77,33,3,12.3,Team_A,3,20.76,2.26,Completed
R00979,HH0341,PSU135,Semi-Urban,South,Tamil Nadu,Urban,4,63660,24,Male,Secondary,Unemployed,0.76,33,3,11.2,Team_D,6,19.8,1.48,Completed
R00980,HH0341,PSU145,Semi-Urban,North,Delhi,Rural,2,50011,18,Female,Secondary,Salaried,0.79,26,2,7.3,Team_B,2,13.95,1.54,Completed
R00981,HH0341,PSU168,Semi-Urban,South,Tamil Nadu,Rural,4,29330,56,Female,Graduate,Self-employed,0.87,31,1,5.6,Team_A,2,13.93,1.57,Completed
R00982,HH0341,PSU121,Semi-Urban,North,Haryana,Rural,5,21363,40,Male,Secondary,Unemployed,0.81,39,2,6.9,Team_D,8,16.26,1.06,Completed
R00983,HH0341,PSU103,Semi-Urban,West,Gujarat,Rural,8,69272,37,Female,Higher Secondary,Self-employed,0.72,46,3,10.9,Team_A,6,21.9,1.3,Completed
R00984,HH0342,PSU106,Semi-Urban,South,Kerala,Urban,3,50072,46,Female,Graduate,Self-employed,0.73,34,4,13.6,Team_A,8,22.25,0.85,Completed
R00985,HH0342,PSU191,Semi-Urban,West,Gujarat,Urban,5,31062,23,Female,Graduate,Student,0.74,34,3,11.5,Team_B,5,20.26,1.45,Completed
R00986,HH0342,PSU101,Semi-Urban,South,Karnataka,Rural,2,54537,30,Female,Higher Secondary,Unemployed,0.74,26,4,15.8,Team_D,3,22.89,0.92,Completed
R00987,HH0342,PSU168,Semi-Urban,South,Kerala,Urban,6,29358,51,Male,Graduate,Student,0.88,35,1,4.2,Team_D,1,13.25,1.29,Completed
R00988,HH0342,PSU166,Semi-Urban,North,Punjab,Rural,4,40579,27,Male,Postgraduate,Student,0.74,33,4,14.5,Team_C,5,22.87,1.15,Completed
R00989,HH0342,PSU124,Semi-Urban,East,Odisha,Urban,6,51530,51,Male,Higher Secondary,Farmer,0.81,42,2,9.3,Team_C,5,18.98,0.94,Completed
R00990,HH0343,PSU139,Semi-Urban,West,Rajasthan,Urban,4,22935,55,Female,Primary,Salaried,0.81,32,2,7.8,Team_C,4,16.76,1.42,Completed
R00991,HH0343,PSU104,Semi-Urban,West,Rajasthan,Rural,7,28470,41,Male,Graduate,Salaried,0.82,43,2,6.9,Team_C,4,17.6,2.06,Completed
R00992,HH0344,PSU192,Semi-Urban,East,Bihar,Rural,5,32647,52,Female,Higher Secondary,Farmer,0.77,37,3,9.8,Team_C,4,18.78,2.29,Completed
R00993,HH0344,PSU165,Semi-Urban,North,Punjab,Urban,2,28831,55,Male,Higher Secondary,Unemployed,0.77,25,3,10.8,Team_A,5,18.01,2.45,Completed
R00994,HH0345,PSU152,Semi-Urban,South,Karnataka,Urban,4,34203,42,Female,Postgraduate,Farmer,0.78,29,2,7.2,Team_D,5,16.12,2.19,Completed
R00995,HH0346,PSU153,Semi-Urban,West,Rajasthan,Urban,3,63295,19,Female,Graduate,Unemployed,0.85,30,1,7.0,Team_D,1,13.83,1.76,Refused
R00996,HH0347,PSU154,Semi-Urban,East,Odisha,Rural,6,65019,40,Female,Higher Secondary,Student,0.68,38,4,14.8,Team_C,9,23.85,1.02,Completed
R00997,HH0347,PSU110,Semi-Urban,East,Bihar,Rural,3,42198,70,Female,Postgraduate,Farmer,0.72,29,4,13.7,Team_B,2,22.5,1.02,Completed
R00998,HH0347,PSU141,Semi-Urban,West,Maharashtra,Urban,5,47387,34,Male,Primary,Unemployed,0.82,34,2,10.0,Team_D,4,19.28,1.1,Completed
R00999,HH0347,PSU153,Semi-Urban,North,Haryana,Urban,6,68955,43,Male,Higher Secondary,Unemployed,0.78,44,3,11.1,Team_A,10,22.05,2.15,Completed
